also	'ɒ:lsәu		adv. 也, 并且, 同样地	zk gk	bnc:77	
first	fә:st		adv. 首先, 第一, 优先\na. 第一的\nnum. 第一\nn. 开始, 第一	zk gk	bnc:79	
how	hau		adv. 如何, 怎样, 多少, 多么\nn. 方式	zk gk	bnc:90	
look	luk		n. 一看, 神色, 样子, 面容\nvi. 看, 注意, 朝着, 显得\nvt. 打量, 看上去与...一样, 以眼色(或脸色)显示, 期待	zk gk	bnc:82	p:looked/i:looking/3:looks/d:looked/s:looks
give	giv		n. 弹性, 适应性\nvt. 给, 授予, 供给, 产生, 发表, 付出, 献出, 让出\nvi. 捐赠, 支持不住, 让步	zk gk ielts	bnc:71	d:given/p:gave/i:giving/3:gives
new	nju:		a. 新的, 陌生的, 最近的, 不熟悉的\n[法] 新发现的, 新的, 重新开始的	zk gk	bnc:81	r:newer/t:newest
way	wei		n. 路, 路线, 路途, 方法, 道路, 情形, 规模, 习惯, 行业, 方面\nadv. 远远地, 非常	zk gk toefl	bnc:86	s:ways
only	'әunli		a. 唯一的, 仅有的, 最佳的\nadv. 只有, 仅仅, 只能\nconj. 但是, 不过	zk gk	bnc:70	
our	'auә		pron. 我们的	zk gk	bnc:93	
want	wɒnt		n. 需要的东西, 缺乏, 贫困, 需要\nvt. 要, 希望, 应该, 缺少\nvi. 生活困苦, 需要, 缺少	zk gk gre	bnc:94	p:wanted/3:wants/d:wanted/i:wanting
good	gud		n. 善行, 好处, 利益\na. 好的, 优良的, 上等的, 愉快的, 有益的, 好心的, 慈善的, 虔诚的	zk gk ielts	bnc:73	t:best/r:better
day	dei		n. 天, 日子, 白天, 工作日\n[医] 日(一昼夜), 昼, 白天	zk gk ielts	bnc:95	s:days
man	mæn		n. 男人, 人类, 人\nvt. 为...配备人手, 操纵, 使振奋\n[计] 城域网, 手册	zk gk	bnc:91	s:men/d:manned/i:manning/p:manned/3:mans
very	'veri		a. 真正的, 恰好的, 十足的, 特有的\nadv. 非常, 完全	zk gk	bnc:80	
any	'eni		a. 任何的\npron. 任何	zk gk	bnc:78	
many	'meni		n. 多数, 多数人\na. 许多的\npron. 许多	zk gk	bnc:98	
thing	θiŋ		n. 事物, 东西, 物, 用品, 事, 事件, 情况, 行为, 特征	zk gk	bnc:106	s:things
tell	tel		vt. 告诉, 说, 吩咐, 断定, 知道\nvi. 讲述, 泄密, 告发, 表明	zk gk	bnc:107	p:told/d:told/i:telling/3:tells
back	bæk		a. 后面的\nvt. 使后退, 支持\nvi. 倒退, 背靠\nadv. 向后地\nn. 背部, 后面	zk gk ielts	bnc:105	d:backed/s:backs/p:backed/i:backing/3:backs
here	hiә		adv. 在这里, 此时, 这里\nn. 这里	zk gk	bnc:117	
after	'ɑ:ftә		prep. 在...之后, 由于\nconj. 在...之后\nadv. 后来	zk gk	bnc:96	
through	θru:		adv. 穿越, 从头至尾, 到底, 因为\nprep. 经过, 穿过\na. 对穿的, 直达的, 完结的	zk gk	bnc:109	
child	tʃaild		n. 孩子, 产物, 追随者\n[医] 儿童	zk gk ielts	bnc:114	s:children
over	'әuvә		adv. 结束, 越过, 从头到尾\nprep. 在...之上, 遍于...之上, 越过\na. 上面的\nvt. 越过	zk gk	bnc:110	s:overs
between	bi'twi:n		prep. 在...之间	zk gk	bnc:97	
still	stil		n. 蒸馏室, 寂静, 剧照\nv. 蒸馏, (使)平静, (使)静止\na. 静止的, 不动的, 静寂的, 不起泡的, 静物摄影的\nadv. 仍然, 更, 静止地\nconj. 然而, 但是	zk gk toefl	bnc:112	s:stills/i:stilling/p:stilled/3:stills/d:stilled
woman	'wumәn		n. 女人, 妇女, 女仆\na. 女用的, 女性的, 妇女的\nvt. 贬称...为女人, 使成女人腔	zk gk	bnc:130	s:women
life	laif		n. 生活, 生命, 人生, 世事, 生物, 寿命, 一生, 生命力, 灵魂, 无期徒刑\n[医] 生活, 生存, 生命, 寿命	zk gk	bnc:128	s:lives
work	wә:k		n. 工作, 劳动, 职业, 行为, 功, 作品, 成果, 产品, 工程\nvi. 工作, 劳动, 做, 运转, 起作用, 被加工\nvt. 使工作, 使转动, 开动, 使用, 经营, 使逐渐变得, 造成	zk gk	bnc:125	i:working/3:works/p:worked/d:worked
too	tu:		adv. 也, 非常, 太	zk gk	bnc:115	
become	bi'kʌm		vi. 变成, 变得\nvt. 适合	zk gk ielts	bnc:122	p:became/d:become/0:become/1:d/3:becomes/i:becoming
need	ni:d		n. 需要, 必须, 缺乏\nvt. 需要, 必需\nvi. 贫困, 有必要\naux. 需要	zk gk	bnc:132	s:needs/3:needs/d:needed/p:needed/i:needing
own	әun		n. 自己的\na. 自己的, 嫡亲的, 同胞的\nvt. 拥有, 支配, 自认, 承认, 顺从于\nvi. 承认, 供认	zk gk	bnc:118	d:owned/3:owns/p:owned/i:owning
put	put		vt. 放, 摆, 安置, 移动, 发射, 投掷, 写上, 表达, 使从事, 使受到, 驱使, 赋予\nvi. 出发, 航行, 发芽\nn. 掷, 股票出售权, 笨蛋\na. 固定不动的\n[计] 发送文件	zk gk ielts	bnc:116	d:put/0:put/1:dp/p:put/i:putting/3:puts
feel	fi:l		vt. 感觉, 觉得, 触摸, 以为\nvi. 有知觉, 摸索, 同情\nn. 感觉, 觉得, 触摸	zk gk ielts	bnc:135	p:felt/i:feeling/d:felt/3:feels
world	wә:ld		n. 世界, 地球, 宇宙, 万物, 世人, 人间, 领域, 世事, 世故, 社会生活, 大量\n[法] 世界, 地球, 世人	zk gk ielts	bnc:146	s:worlds
ask	ɑ:sk		vi. 问, 要求\nvt. 问, 要求, 邀请, 需要	zk gk	bnc:141	p:asked/d:asked/i:asking/3:asks
leave	li:v		n. 许可, 告别, 请假, 休假\nvt. 离开, 剩下, 遗忘, 委托, 丢弃\nvi. 出发, 离开, 生叶	zk gk ielts	bnc:127	d:left/p:left/i:leaving/3:leaves/s:leaves
old	әuld		n. 以前, 往昔\na. 老的, 旧的, 古老的, 年长的, 老练的	zk gk	bnc:126	r:older/t:oldest/s:olds
call	kɒ:l		n. 呼叫, 访问, 打电话, 号召, 召集, 要求\nvt. 呼叫, 召集, 打电话\nvi. 叫喊, 访问, 叫牌\n[计] 调用; 呼叫; DOS内部命令:在批处理文件中调用另一个批处理文件	zk gk ielts	bnc:161	d:called/p:called/i:calling/s:calls/3:calls
great	greit		a. 大的, 非常的, 主要的, 重大的, 崇高的, 伟大的\nadv. 顺利地, 得意地\nn. 全部, 大人物, 大师	zk gk	bnc:129	r:greater/t:greatest/s:greats
school	sku:l		n. 学校, 鱼群, 门派, 学派\nvt. 教育, 训练, 培养\nvi. 成群地游	zk gk ielts gre	bnc:165	s:schools/i:schooling/d:schooled/p:schooled/3:schools
such	sʌtʃ		a. 如此的, 这样的	zk gk	bnc:108	
high	hai		n. 高度, 高处\na. 高的, 高级的, 主要的, 高尚的, 高原的, 高音的, 昂贵的, 傲慢的\nadv. 高度地, 奢侈地	zk gk	bnc:152	r:higher/t:highest/s:highs
another	ә'nʌðә		a. 另外的, 再一的, 不同的\npron. 又一个, 另一个, 类似的另一个	zk gk	bnc:150	
never	'nevә		adv. 从不, 决不, 不曾\n[法] 永不, 决不, 从来没有	zk gk	bnc:157	
most	mәust		n. 最多, 最大\na. 大多数的, 几乎全部的, 最多的\nadv. 最, 最多, 极其	zk gk ielts	bnc:153	
same	seim		a. 相同的, 同样的\npron. 相同的人(或事物)\nadv. 同样地	zk gk	bnc:137	
seem	si:m		vi. 象是, 似乎	zk gk	bnc:134	3:seems/p:seemed/d:seemed/i:seeming
where	hwєә		adv. 在哪里\npron. 哪里\nn. 地点	zk gk	bnc:131	
something	'sʌmθiŋ		pron. 某事, 某物	zk gk	bnc:167	
much	mʌtʃ		n. 大量, 许多, 重要的事\na. 很多的, 重要的\nadv. 多, 甚, 几乎	zk gk	bnc:164	
really	'riәli		adv. 实际上, 真实地, 实在	zk	bnc:179	
show	ʃәu		n. 显示, 表现, 展览, 卖弄, 炫耀, 外观, 演出, 洋相\nvt. 表示, 显示, 展现, 陈列, 演出, 表明, 指出, 带领\nvi. 露面, 显现, 演出\n[计] 显示	zk gk	bnc:147	d:shown/p:showed/3:shows/i:showing/s:shows
government	'gʌvәnmәnt		n. 政府, 内阁\n[经] 政府, 政治, 政体	zk gk cet4 cet6 ky ielts	bnc:124	s:governments
problem	'prɒblәm		n. 问题, 难题\na. 成问题的, 难处理的	zk gk	bnc:154	s:problems
keep	ki:p		n. 生计, 维持, 保持\nvt. 保持, 保存, 遵守, 看守, 整理, 维持, 履行, 经营, 拘留, 记帐\nvi. 保持, 继续不断	zk gk ielts	bnc:171	p:kept/d:kept/i:keeping/3:keeps
why	hwai		adv. 为什么\nn. 原因, 理由	zk gk	bnc:169	
state	steit		n. 州, 状态, 情形, 国家, 政府, 领土, 国务, 社会地位\na. 国家的, 正式的, 礼仪用的, 州的\nvt. 说明, 陈述, 规定\n[计] 状态	zk gk cet4 cet6 ky	bnc:194	s:states/p:stated/d:stated/3:states/i:stating
must	mʌst		n. 必须, 未发酵葡萄汁, 绝对必要的事物\naux. 必须	zk	bnc:111	
against	ә'geinst		prep. 反对, 对着, 倚靠	zk gk cet4 ky	bnc:155	
again	ә'gein		adv. 再一次, 又, 到原处	zk gk	bnc:156	
company	'kʌmpәni		n. 公司, 友伴, 交往, 连队, 朋友, 一群\nvt. 陪伴\nvi. 交往	zk gk toefl ielts	bnc:151	s:companies/i:companying/p:companied/3:companies/d:companied
country	'kʌntri		n. 国家, 乡村, 地区, 故乡\na. 乡下的, 农村的\n[计] DOS外部命令:用于设定国家代码, 包括日期时间及货币格式	zk gk ielts	bnc:175	s:countries
family	'fæmәli		n. 家庭, 家人, 族\na. 家庭的	zk gk ielts	bnc:200	s:families
turn	tә:n		n. 转弯, 转动, 旋转, 翻转, 一圈, 顺次, 改动, 变化, 性格, 特色, 形状, 转折\nvt. 使旋转, 转弯, 转动, 使转向, 驱赶, 阻挡, 兑换, 改写, 使作对, 绕过, 使流通\nvi. 转动, 转弯, 转向, 翻转, 回转, 改变, 转身, 变成, 变质, 晕眩, 易脱手	zk gk	bnc:183	p:turned/d:turned/i:turning/3:turns/s:turns
begin	bi'gin		v. 开始\n[计] 开始	zk gk	bnc:193	p:began/i:beginning/d:begun/3:begins
each	i:tʃ		a. 每个, 每一\nadv. 每个\npron. 每个, 个人, 各自	zk gk	bnc:170	
week	wi:k		n. 星期, 周	zk gk	bnc:180	s:weeks
help	help		n. 帮忙, 帮助者, 补救办法, 有益的东西\nvt. 帮助, 帮忙, 接济, 治疗, 款待\nvi. 有用, 救命, 招待\n[计] 帮助, 帮助程序; DOS外部命令: DOS命令的电子文件帮助程序	zk gk	bnc:204	d:helped/i:helping/p:helped/3:helps/s:helps
small	smɒ:l		a. 小的, 少的, 小型的, 低微的, 小气的, 细微的\nadv. 些微地\nn. 狭小部分	zk gk	bnc:168	r:smaller/t:smallest
few	fju:		a. 很少的, 不多的, 少数的\nn. 少数	zk gk	bnc:189	
area	'єәriә		n. 区域, 面积, 范围, 空地\n[计] 区域	zk gk cet4 ky ielts	bnc:149	s:areas
off	ɒf		a. 关着的, 不再生效的, 处于...境况的, 休假的, 空闲的\nadv. 走开, ...掉, ...下, 休息, 出发, 隔断\nprep. 离开, 脱落, 不在从事......, 在...之外\nvi. 离开, 滚开\nvt. 杀死\nn. 关闭状态\n[计] 关闭, 清屏命令	zk gk	bnc:174	i:offing/p:offed/3:offs/d:offed
every	'evri		a. 每一, 所有的	zk gk	bnc:210	
under	'ʌndә		prep. 在...之下, 低于\na. 下面的, 从属的\nadv. 在下面	zk gk	bnc:158	
point	pɒint		n. 点, 小数点, 标点, 地点, 要点, 特点, 尖端, 分数, 得分, 穴位\nvt. 弄尖, 强调, 指出, 加标点于, 瞄准\nvi. 指, 指向, 表明	zk gk cet4 cet6 ky ielts	bnc:176	s:points/p:pointed/i:pointing/3:points/d:pointed
during	'djuәriŋ		prep. 在...的时候	zk gk	bnc:192	
always	'ɒ:lweiz		adv. 总是, 始终	zk gk	bnc:185	
large	lɑ:dʒ		a. 大的, 大量的, 宽大的, 广博的\nadv. 大大地, 夸大地	zk gk	bnc:181	r:larger/t:largest
yes	jes		adv. 是\nn. 是, 同意\nv. 同意	zk gk	bnc:144	
house	haus		n. 房子, 住宅, 机构, 议院, 家族, 家庭\nvt. 给...房子住, 收藏\nvi. 住, 躲藏	zk gk toefl ielts	bnc:148	s:houses/i:housing/d:housed/3:houses/p:housed
without	wi'ðaut		prep. 没有, 不, 在...之外\nadv. 在外面, 户外\nn. 外面, 外部	zk gk	bnc:188	
bring	briŋ		vt. 带来, 产生, 促使, 提出\nvi. 生产	zk gk ielts	bnc:195	d:brought/p:brought/i:bringing/3:brings
different	'difәrәnt		a. 不同的\n[机] 差动, 微分的, 差速器	zk gk ielts	bnc:177	
before	bi'fɒ:		prep. 在...之前\nconj. 在...之前\nadv. 在前	zk gk	bnc:198	
question	'kwestʃәn		n. 问题, 询问\nv. 询问, 审问, 怀疑\n[计] 询问	zk gk	bnc:221	s:questions/d:questioned/p:questioned/i:questioning/3:questions
big	big		a. 大的, 重要的\nadv. 大量地	zk gk	bnc:260	t:biggest/r:bigger
play	plei		n. 游戏, 游玩, 玩笑, 运动, 比赛, 赌博, 跳动, 表演, 剧本\nv. 玩, 游戏, 假装, 开玩笑, 比赛, 扮演, 演奏, 演戏, 传摇曳, (使)跳动\n[计] 播放	zk gk	bnc:224	i:playing/p:played/d:played/3:plays/s:plays
night	nait		n. 夜, 夜晚, 晚上, 黑暗, 夜晚的工作\n[法] 夜, 黑夜, 黑暗	zk gk ielts	bnc:216	s:nights
move	mu:v		n. 移动, 迁居, 步骤\nvt. 移动, 开动, 感动, 搬(家)\nvi. 移动, 离开, 运行, 迁移, 摇动, 搬家, 交往, 进展, 脱手\n[计] 移动; 传送; DOS外部命令:移动文件, 它可将文件移动到指定的地方	zk gk	bnc:220	i:moving/p:moved/d:moved/3:moves/s:moves
hear	hiә		vt. 听到, 倾听, 听说, 审理\nvi. 听见, 听	zk gk	bnc:238	d:heard/p:heard/i:hearing/3:hears
provide	prә'vaid		vt. 提供, 供应, 规定, 预备\nvi. 作准备, 抚养, 规定	zk gk cet4 cet6 ky toefl	bnc:172	d:provided/3:provides/i:providing/p:provided
fact	fækt		n. 事实, 真实性, 真相, 细节, 论据	zk gk cet4 ky	bnc:201	s:facts
month	mʌnθ		n. 月\n[经] 月	zk gk ielts	bnc:214	s:months
talk	tɒ:k		n. 谈话, 交谈, 会谈, 讲话, 演讲, 空谈, 谣言, 方言, 语言\nvi. 讲话, 演讲, 说话, 谈话, 交流, 闲聊, 说闲话\nvt. 讲, 说, 讨论, 谈论\n[计] 对话类, 聊天	zk gk	bnc:289	i:talking/s:talks/p:talked/d:talked/3:talks
head	hed		n. 头, 头脑, 领袖, 脑袋, 最前的部分\nvt. 为首, 朝向, 前进, 用头顶\nvi. 朝特定方向行进, (作物)结穗\na. 头的, 在顶端的, 主要的\n[计] 磁头; 冲头	zk gk toefl	bnc:209	s:heads/i:heading/d:headed/p:headed/3:heads
business	'biznis		n. 生意, 事情, 业务, 商业, 商行, 职责\n[经] 企业, 商业, 营业	zk gk cet4 cet6 ky ielts	bnc:215	s:businesses
eye	ai		n. 眼睛, 视力, 看\nvt. 看, 注视	zk gk ielts	bnc:219	s:eyes/p:eyed/i:eyeing/d:eyed/3:eyes
side	said		n. 旁边, 侧, 方面, 胁, 侧边, 血统\na. 旁的, 侧的, 次要的\nvt. 同意, 支持\nvi. 支持, 赞助	zk gk ielts	bnc:212	s:sides/p:sided/d:sided/i:siding/3:sides
water	'wɒ:tә		n. 水, 雨水, 海水, 水位, 水面, 流水\nvt. 给...浇水, 供以水, 注入水, 使湿\nvi. 流泪, 流口水, 加水\na. 水的, 水上的, 水生的, 含水的	zk gk ielts	bnc:236	s:waters/d:watered/i:watering/3:waters/p:watered
young	jʌŋ		a. 年轻的, 无经验的, 朝气蓬勃的\nn. 青年们, 幼小动物, 崽	zk gk	bnc:228	r:younger/t:youngest
national	'næʃәnәl		a. 国家的, 国立的, 全国性的, 民族的\n[经] 全国性的, 国家的, 国民的	zk gk cet4 cet6 ky ielts	bnc:232	s:nationals
believe	bi'li:v		v. 相信	zk gk	bnc:252	p:believed/3:believes/d:believed/i:believing
end	end		n. 结束, 终点, 目标, 末端, 梢, 死亡, 残余\nv. 结束, 终结, 终止\n[计] 端; 结束	zk gk ielts	bnc:187	p:ended/s:ends/d:ended/i:ending/3:ends
money	'mʌni		n. 金钱, 一笔款, 财富, 货币, 金额\n[经] 货币, 金钱, 财产	zk gk ielts	bnc:233	s:moneys
member	'membә		n. 成员, 会员\n[医] │肢, 肢体	zk gk	bnc:182	s:members
room	ru:m		n. 房间, 空位, 场所\nvi. 住宿, 居住\nvt. 留宿	zk gk ielts	bnc:240	s:rooms/i:rooming/p:roomed/3:rooms/d:roomed
book	buk		n. 书, 书籍, 帐簿, 名册, 工作簿\nv. 登记, 预订\n[计] 工作簿	zk gk ielts	bnc:235	s:books/d:booked/p:booked/i:booking/3:books
let	let		vt. 让, 假设, 出租, 排放, 妨碍\nvi. 出租, 被承包\nn. 出租屋, 障碍	zk gk ielts	bnc:320	i:letting/d:let/0:let/1:dp/p:let/3:lets
both	bәuθ		a. 两者的\nadv. 两者都\npron. 两者	zk gk	bnc:229	
important	im'pɒ:tәnt		a. 重要的, 有地位的, 大量的, 显要的, 自负的\n[计] 要点	zk gk ielts	bnc:218	
happen	'hæpәn		vi. 发生, 发生, 恰巧	zk gk cet4 ky	bnc:275	p:happened/3:happens/d:happened/i:happening
power	'pauә		n. 力, 体力, 力量, 势力, 动力, 权力, 强国, 乘方, 强度, 幂, 功率\nvt. 使...有力量, 供以动力, 激励\n[计] 乘幂; DOS外部命令:能控制许多电池电源计算机上的电源管理特性	gk cet4 ky ielts	bnc:225	s:powers/d:powered/p:powered/3:powers/i:powering
often	'ɒ:fn		adv. 时常, 常常	zk gk	bnc:230	
away	ә'wei		adv. 离去	zk gk	bnc:237	
study	'stʌdi		n. 学习, 研究, 学科, 论文, 求学, 书房, 试作\nvt. 学习, 读书, 研究, 考虑, 计划\nvi. 学习, 思索	zk gk ielts	bnc:270	s:studies/i:studying/d:studied/p:studied/3:studies
follow	'fɒlәu		vt. 跟随, 沿行, 遵循, 追求\nvi. 跟随, 接着\nn. 跟随, 追随	zk gk cet4 cet6 ky	bnc:186	i:following/d:followed/3:follows/p:followed
pay	pei		n. 薪资, 付款, 补偿\nvt. 支付, 付清, 补偿, 偿还, 对...有利, 为...涂防水物\nvi. 付款, 付出代价, 偿还, 得到报应, 获得好处	zk gk ielts	bnc:227	d:paid/i:paying/p:paid/3:pays
job	dʒɒb		n. 工作, 零活, 职业, 事情\nvi. 做零工, 打杂, 做股票经纪, 假公济私\nvt. 代客买卖, 批发, 承包, 欺骗\n[计] 作业	zk gk ielts	bnc:272	s:jobs/i:jobbing/p:jobbed/3:jobs/d:jobbed
party	'pɑ:ti		n. 宴会, 党, 政党, 团体, 当事人, 聚会\nv. 举办聚会	zk gk toefl ielts	bnc:166	s:parties/i:partying/p:partied/3:parties/d:partied
social	'sәuʃәl		a. 社会的, 群居的, 社交的\nn. 联欢会	zk gk cet4 cet6 ky ielts	bnc:202	
oh	әu		interj. (表示惊讶、恐怖、赞叹)哦	gk	bnc:120	
change	tʃeindʒ		n. 变化, 找回的零钱, 找头, 更换\nvt. 改变, 更换, 兑换	zk gk	bnc:226	s:changes/d:changed/i:changing/p:changed/3:changes
mother	'mʌðә		n. 母亲, 修女院长\nvt. 产生, 照看, 收养	zk gk ielts	bnc:306	s:mothers/i:mothering/p:mothered/3:mothers/d:mothered
car	kɑ:		n. 汽车, 客车\n[机] 车	zk gk	bnc:247	s:cars
yet	jet		adv. 还, 尚, 仍然, 已经, 然而\nconj. 然而	zk gk	bnc:261	
information	.infә'meiʃәn		n. 消息, 知识, 通知, 情报, 信息, 问讯处, 起诉\n[计] 信息	zk gk ielts	bnc:223	
include	in'klu:d		vt. 包括, 把...算入, 包住\n[计] DOS内部命令:在CONFIG.SYS文件的一个配置块中包含另一配置块的内容	zk gk cet4 cet6 ky	bnc:246	3:includes/d:included/p:included/i:including
far	fɑ:		a. 远的, 久远的, 遥远的\nadv. 甚远地, 很, 到很深的程度, 到很远的距离	zk gk	bnc:287	r:further/t:furthest
within	wi'ðin		n. 内部, 里头\nadv. 在内部, 在内心里\nprep. 在...之内	gk cet4 cet6 ky	bnc:190	
friend	frend		n. 朋友, 支持者, 赞助者\n[法] 朋友, 友人, 赞助者	zk gk	bnc:281	s:friends
little	'litl		n. 一点点, 少许, 一会儿, 短时间\na. 小的, 很少的, 幼小的, 琐碎的, 短暂的, 矮小的\nadv. 很少, 稍微, 完全不	zk gk	bnc:291	
meet	mi:t		n. 会, 集会\na. 适宜的, 合适的\nvt. 遇见, 引见, 认识, 满足, 对付\nvi. 相遇, 接触	zk gk gre	bnc:259	p:met/d:met/i:meeting/3:meets
stand	stænd		n. 站立, 站住, 停顿, 讲台, 看台, 立场, 法院证人席\nvi. 站, 立, 坐落, 停滞, 位于, 坚持, 维持原状\nvt. 忍受, 使站立, 抵挡	zk gk toefl ielts	bnc:273	p:stood/i:standing/3:stands/d:stood/s:stands
today	tә'dei		n. 今天, 当今, 现在\nadv. 今天, 当今	zk gk	bnc:350	s:todays
law	lɒ:		n. 法律, 法则, 定律, 法律的制约, 法学, 司法界, 诉讼\nv. 起诉	zk gk cet4 cet6 ky ielts	bnc:278	s:laws
since	sins		prep. 自...以后, 自...以来\nadv. 自那时以后\nconj. 既然, 自...以后, 自...以来	zk gk	bnc:305	
name	neim		n. 名字, 名称, 姓名, 名义, 名誉, 文件名\nvt. 命名, 称呼, 任命, 提名, 列举\na. 姓名的, 据以取名的\n[计] 名称, 文件名, 姓名	zk gk	bnc:271	s:names/d:named/p:named/i:naming/3:names
political	pә'litikl		a. 政治的, 政治上的, 政党的, 从事政治的\n[法] 政治的, 政治上的, 党派政治的	gk cet4 cet6 ky ielts	bnc:292	
sit	sit		vi. 坐, 就座, 坐落\nvt. 使就座, 骑\nn. 坐, 衣服合身	zk gk	bnc:302	p:sat/i:sitting/3:sits/d:sat
almost	'ɒ:lmәust		adv. 几乎, 差不多	zk gk	bnc:280	
hour	auә		n. 小时, 钟头, 时间, ...点钟, 课时	zk gk	bnc:299	s:hours
nothing	'nʌθiŋ		n. 无, 不关紧要之事, 零\nadv. 毫不, 决不\ninterj. 什么也没有, 无	zk gk ielts	bnc:258	
later	'leitә		adv. 以后, 随后	gk cet4 cet6 ky	bnc:279	0:late/1:r
although	ɒ:l'ðou		conj. 虽然, 尽管	zk gk cet4 ky	bnc:197	
idea	ai'diә		n. 主意, 办法, 理想, 思想, 概念, 意见\n[医] 观念, 思想	zk gk ielts	bnc:268	s:ideas
level	'levl		n. 水平, 水准, 平地\na. 同高的, 平坦的, 齐平的, 水平的\nvt. 弄平, 夷平, 使同等, 瞄准, 对准\nvi. 变平, 拉平\n[计] 级别	zk gk cet4 cet6 ky ielts	bnc:241	s:levels/d:levelled/p:levelled/i:levelling/3:levels
whether	'hweðә		conj. 是否, 不论\npron. 两个中的哪一个	zk gk	bnc:265	
body	'bɒdi		n. 身体, 人, 尸体, 主要部分, 团体\nvt. 赋以形体\n[计] 体	zk	bnc:274	s:bodies/i:bodying/p:bodied/3:bodies/d:bodied
already	ɒ:l'redi		adv. 已经, 早已	zk gk	bnc:255	
issue	'isju		n. 发行, 问题, 后果, 流出, 出口, 争端\nvi. 发行, 流出, 造成...结果, 传下\nvt. 使流出, 放出, 发行, 发布, 发给	cet4 cet6 ky toefl ielts gre	bnc:341	s:issues/d:issued/p:issued/i:issuing/3:issues
student	'stju:dnt		n. 学生, 研究者, 学者	zk gk ielts	bnc:432	s:students
allow	ә'lau		vt. 允许, 同意给予, 承认\nvi. 容许, 猜想\n[计] 允许命令	zk gk cet4 ky	bnc:257	d:allowed/i:allowing/3:allows/p:allowed
